doi,volume,year,source,position,name,orcid,oa_author_id,institutions,countries,name_norm
10.5281/zenodo.10717589,31,2024,openalex,last,Bolívar David Narváez Montenegro,,,,,Bolívar David Narváez Montenegro
10.5281/zenodo.10717628,31,2024,openalex,first,Adriano Israel Tello Velasteguí,,,,,Adriano Israel Tello Velasteguí
10.5281/zenodo.10717628,31,2024,openalex,middle,Aníbal Fernando Franco Pérez,,,,,Aníbal Fernando Franco Pérez
10.5281/zenodo.10717628,31,2024,openalex,last,Bolívar Javier Llundo Michelena,,,,,Bolívar Javier Llundo Michelena
10.5281/zenodo.10717683,31,2024,openalex,first,Johanna Valentina Acosta Rosero,,,,,Johanna Valentina Acosta Rosero
10.5281/zenodo.10717683,31,2024,openalex,middle,Mayra Jeaneth Jiménez Jiménez,,,,,Mayra Jeaneth Jiménez Jiménez
10.5281/zenodo.10717683,31,2024,openalex,last,Mónica Alexandra Bustos Villarreal,,,,,Mónica Alexandra Bustos Villarreal
10.5281/zenodo.10717728,31,2024,openalex,first,Mayra Jeaneth Jiménez Jiménez,,,,,Mayra Jeaneth Jiménez Jiménez
10.5281/zenodo.10717728,31,2024,openalex,middle,María Verónica Aveiga Hidalgo,,,,,María Verónica Aveiga Hidalgo
10.5281/zenodo.10717728,31,2024,openalex,last,Mónica Alexandra Bustos Villarreal,,,,,Mónica Alexandra Bustos Villarreal
10.5281/zenodo.10717752,31,2024,openalex,first,Mónica Alexandra Bustos Villarreal,,,,,Mónica Alexandra Bustos Villarreal
10.5281/zenodo.10717752,31,2024,openalex,middle,Mayra Jeaneth Jiménez Jiménez,,,,,Mayra Jeaneth Jiménez Jiménez
10.5281/zenodo.10717752,31,2024,openalex,last,Angela Jazmín Cortez Guerrero,,,,,Angela Jazmín Cortez Guerrero
10.5281/zenodo.10717761,31,2024,openalex,first,Mónica Alexandra Bustos Villarreal,,,,,Mónica Alexandra Bustos Villarreal
10.5281/zenodo.10717761,31,2024,openalex,middle,Mayra Jeaneth Jiménez Jiménez,,,,,Mayra Jeaneth Jiménez Jiménez
10.5281/zenodo.10717761,31,2024,openalex,last,Angela Jazmín Cortez Guerrero,,,,,Angela Jazmín Cortez Guerrero
10.5281/zenodo.10717778,31,2024,openalex,first,Ronald Patricio Herrera Paguay,,,,,Ronald Patricio Herrera Paguay
10.5281/zenodo.10717778,31,2024,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita
10.5281/zenodo.10717778,31,2024,openalex,last,Jairo Mauricio Puetate Paucar,,,,,Jairo Mauricio Puetate Paucar
10.5281/zenodo.10717791,31,2024,openalex,first,Miryan Margarita Grijalva Palacios,,,,,Miryan Margarita Grijalva Palacios
10.5281/zenodo.10717791,31,2024,openalex,middle,Nathalie Stefy Ponce Reyes,,,,,Nathalie Stefy Ponce Reyes
10.5281/zenodo.10717791,31,2024,openalex,middle,Paulina Estefanía Muñoz Guamá,,,,,Paulina Estefanía Muñoz Guamá
10.5281/zenodo.10717791,31,2024,openalex,last,Yharitza Mishell Puetate Meza,,,,,Yharitza Mishell Puetate Meza
10.5281/zenodo.10717801,31,2024,openalex,first,Libia Karina Reyes Espinoza,,,,,Libia Karina Reyes Espinoza
10.5281/zenodo.10717801,31,2024,openalex,middle,César Mafla Herrería,,,,,César Mafla Herrería
10.5281/zenodo.10717801,31,2024,openalex,last,Pamela Alexandra Sánchez Sandoval,,,,,Pamela Alexandra Sánchez Sandoval
10.5281/zenodo.10718898,31,2024,openalex,first,Tanya Tupamara Camargo Martínez,,,,,Tanya Tupamara Camargo Martínez
10.5281/zenodo.10718898,31,2024,openalex,middle,Marco Patricio Villa Zura,,,,,Marco Patricio Villa Zura
10.5281/zenodo.10718898,31,2024,openalex,last,Carlos Ramiro Hurtado Lomas,,,,,Carlos Ramiro Hurtado Lomas
10.5281/zenodo.10718964,31,2024,openalex,first,Gissela Mayli Vaca Rivera,,,,,Gissela Mayli Vaca Rivera
10.5281/zenodo.10718964,31,2024,openalex,middle,Leslie Dayana Gavilanes Salazar,,,,,Leslie Dayana Gavilanes Salazar
10.5281/zenodo.10718964,31,2024,openalex,last,Jonathan Alexander Moncayo León,,,,,Jonathan Alexander Moncayo León
10.5281/zenodo.10718985,31,2024,openalex,first,Emma Maricela Arroyo Lalama,,,,,Emma Maricela Arroyo Lalama
10.5281/zenodo.10718985,31,2024,openalex,middle,Alyson Danniela Armendáriz Silva,,,,,Alyson Danniela Armendáriz Silva
10.5281/zenodo.10718985,31,2024,openalex,middle,Janeth Alexandra del Rocío Salvador Arroba,,,,,Janeth Alexandra del Rocío Salvador Arroba
10.5281/zenodo.10718985,31,2024,openalex,last,Jair Alejandro Bracco López,,,,,Jair Alejandro Bracco López
10.5281/zenodo.10719001,31,2024,openalex,first,Yaima Rodríguez Cuellar,,,,,Yaima Rodríguez Cuellar
10.5281/zenodo.10719001,31,2024,openalex,middle,Elsy Labrada González,,,,,Elsy Labrada González
10.5281/zenodo.10719001,31,2024,openalex,last,Lessly Chuqui Atiaja,,,,,Lessly Chuqui Atiaja
10.5281/zenodo.10719012,31,2024,openalex,first,María Paula Cevallos Cáceres,,,,,María Paula Cevallos Cáceres
10.5281/zenodo.10719012,31,2024,openalex,middle,Elisa Camila Gavilanes Bayas,,,,,Elisa Camila Gavilanes Bayas
10.5281/zenodo.10719012,31,2024,openalex,middle,María Fernanda Araujo Tapia,,,,,María Fernanda Araujo Tapia
10.5281/zenodo.10719012,31,2024,openalex,last,Carmen Salinas Goodier,,,,,Carmen Salinas Goodier
10.5281/zenodo.10719023,31,2024,openalex,first,Johanna Michelle Ortega Guerrero,,,,,Johanna Michelle Ortega Guerrero
10.5281/zenodo.10719023,31,2024,openalex,middle,Rómulo Guillermo López Torres,,,,,Rómulo Guillermo López Torres
10.5281/zenodo.10719023,31,2024,openalex,last,Verónica Alejandra Salame Ortiz,,,,,Verónica Alejandra Salame Ortiz
10.5281/zenodo.10719036,31,2024,openalex,first,Adriana María García Novillo,,,,,Adriana María García Novillo
10.5281/zenodo.10719036,31,2024,openalex,middle,Juan Francisco Mayorga Pico,,,,,Juan Francisco Mayorga Pico
10.5281/zenodo.10719036,31,2024,openalex,middle,Aylin Katina Garzón Aguirre,,,,,Aylin Katina Garzón Aguirre
10.5281/zenodo.10719036,31,2024,openalex,last,Dilan Alexander Vega Molina,,,,,Dilan Alexander Vega Molina
10.5281/zenodo.10719039,31,2024,openalex,first,Diego Fernando Bejarano Ortega,,,,,Diego Fernando Bejarano Ortega
10.5281/zenodo.10719039,31,2024,openalex,middle,Mónica Gabriela Chachalo Sandoval,,,,,Mónica Gabriela Chachalo Sandoval
10.5281/zenodo.10719039,31,2024,openalex,last,Jonathan Luis Gonzabay Muñoz,,,,,Jonathan Luis Gonzabay Muñoz
10.5281/zenodo.10719050,31,2024,openalex,first,Rómulo Guillermo López Torres,,,,,Rómulo Guillermo López Torres
10.5281/zenodo.10719050,31,2024,openalex,middle,Estefano Miguel Albán Viscarra,,,,,Estefano Miguel Albán Viscarra
10.5281/zenodo.10719050,31,2024,openalex,last,Verónica Alejandra Salame Ortiz,,,,,Verónica Alejandra Salame Ortiz
10.5281/zenodo.10719056,31,2024,openalex,first,Víctor Hugo Lucero Salcedo,,,,,Víctor Hugo Lucero Salcedo
10.5281/zenodo.10719056,31,2024,openalex,middle,Jaime Rodrigo Cadena Morillo,,,,,Jaime Rodrigo Cadena Morillo
10.5281/zenodo.10719056,31,2024,openalex,last,Jairo Mauricio Puetate Paucar,,,,,Jairo Mauricio Puetate Paucar
10.5281/zenodo.10719065,31,2024,openalex,first,Wai Ling Álvarez Leung,,,,,Wai Ling Álvarez Leung
10.5281/zenodo.10719065,31,2024,openalex,middle,Andreina José Astudillo Carruyo,,,,,Andreina José Astudillo Carruyo
10.5281/zenodo.10719065,31,2024,openalex,last,Cristian Vicente Morocho Segarra,,,,,Cristian Vicente Morocho Segarra
10.5281/zenodo.10719075,31,2024,openalex,first,Rómulo Guillermo López Torres,,,,,Rómulo Guillermo López Torres
10.5281/zenodo.10719075,31,2024,openalex,middle,Amarilis Maribel Guallpa Paguay,,,,,Amarilis Maribel Guallpa Paguay
10.5281/zenodo.10719075,31,2024,openalex,last,Zoila Adamary Cruz Cueva,,,,,Zoila Adamary Cruz Cueva
10.5281/zenodo.10719100,31,2024,openalex,first,Adriana Micaela Mendoza Altamirano,,,,,Adriana Micaela Mendoza Altamirano
10.5281/zenodo.10719100,31,2024,openalex,middle,Cristofer Mijael Catota Velasco,,,,,Cristofer Mijael Catota Velasco
10.5281/zenodo.10719100,31,2024,openalex,middle,Jenny Victoria Manosalvas Tapia,,,,,Jenny Victoria Manosalvas Tapia
10.5281/zenodo.10719100,31,2024,openalex,last,Mónica Sofía Pallo Sarabia,,,,,Mónica Sofía Pallo Sarabia
10.5281/zenodo.10719109,31,2024,openalex,first,Gabriela Monserrath Freire Neto,,,,,Gabriela Monserrath Freire Neto
10.5281/zenodo.10719109,31,2024,openalex,middle,Daniela Judith Araujo Moreta,,,,,Daniela Judith Araujo Moreta
10.5281/zenodo.10719109,31,2024,openalex,middle,Kevin Alexander Mejía Dávila,,,,,Kevin Alexander Mejía Dávila
10.5281/zenodo.10719109,31,2024,openalex,last,Mónica Sofía Pallo Sarabia,,,,,Mónica Sofía Pallo Sarabia
10.5281/zenodo.10719121,31,2024,openalex,first,Florentin Smarandache,,,,,Florentin Smarandache
10.5281/zenodo.10418860,30,2023,openalex,first,"Cristhian Daniel, Pozo Tarupí",,,,,"Cristhian Daniel, Pozo Tarupí"
10.5281/zenodo.10418860,30,2023,openalex,middle,"Carmen Marina, Méndez Cabrita",,,,,"Carmen Marina, Méndez Cabrita"
10.5281/zenodo.10418860,30,2023,openalex,last,"Diego Fernando, Coka Flores",,,,,"Diego Fernando, Coka Flores"
10.5281/zenodo.10418893,30,2023,openalex,first,"Nayelhi Nicole, Ayala Martínez",,,,,"Nayelhi Nicole, Ayala Martínez"
10.5281/zenodo.10418893,30,2023,openalex,middle,"Carmen Marina, Méndez Cabrita",,,,,"Carmen Marina, Méndez Cabrita"
10.5281/zenodo.10418893,30,2023,openalex,last,"Jessica Johanna, Santander Moreno",,,,,"Jessica Johanna, Santander Moreno"
10.5281/zenodo.10418928,30,2023,openalex,first,"Yamily, González Cardona",,,,,"Yamily, González Cardona"
10.5281/zenodo.10418928,30,2023,openalex,middle,"Cristopher Josué, Pichucho Orozco",,,,,"Cristopher Josué, Pichucho Orozco"
10.5281/zenodo.10418928,30,2023,openalex,last,"Carmen, Salinas Goodier",,,,,"Carmen, Salinas Goodier"
10.5281/zenodo.10418934,30,2023,openalex,first,"Ximena Catalina, Navarrete Abedrabbo",,,,,"Ximena Catalina, Navarrete Abedrabbo"
10.5281/zenodo.10418934,30,2023,openalex,middle,"Jorge David, Morales Cobos",,,,,"Jorge David, Morales Cobos"
10.5281/zenodo.10418934,30,2023,openalex,middle,"Sofia Milena, Ortiz Araque",,,,,"Sofia Milena, Ortiz Araque"
10.5281/zenodo.10418934,30,2023,openalex,last,"Nicole Patricia, Paredes Mena",,,,,"Nicole Patricia, Paredes Mena"
10.5281/zenodo.10418951,30,2023,openalex,first,"Samantha de los Ángeles, Vásquez Barberán",,,,,"Samantha de los Ángeles, Vásquez Barberán"
10.5281/zenodo.10418951,30,2023,openalex,middle,"Ariana Emilia, Vásquez Chico",,,,,"Ariana Emilia, Vásquez Chico"
10.5281/zenodo.10418951,30,2023,openalex,last,"Brian Steven, López Nacimba",,,,,"Brian Steven, López Nacimba"
10.5281/zenodo.110418955,30,2023,local,first,Emerson Mauricio Mart�nez Cuvi,,,,,Emerson Mauricio Mart�nez Cuvi
10.5281/zenodo.110418955,30,2023,local,middle,Dayana Nataly Morocho Huaraca,,,,,Dayana Nataly Morocho Huaraca
10.5281/zenodo.110418955,30,2023,local,middle,G�nesis Anah� Quinga Quinatoa,,,,,G�nesis Anah� Quinga Quinatoa
10.5281/zenodo.110418955,30,2023,local,last,Yaima Rodr�guez Cuellar,,,,,Yaima Rodr�guez Cuellar
10.5281/zenodo.10419530,30,2023,openalex,first,Johanna Nicole Palacios Soria,,,,,Johanna Nicole Palacios Soria
10.5281/zenodo.10419530,30,2023,openalex,middle,Steven Oswaldo Paredes Lara,,,,,Steven Oswaldo Paredes Lara
10.5281/zenodo.10419530,30,2023,openalex,middle,Axel Anthony Tibán Herrera,,,,,Axel Anthony Tibán Herrera
10.5281/zenodo.10419530,30,2023,openalex,last,Johanna Leticia Ortiz González,,,,,Johanna Leticia Ortiz González
10.5281/zenodo.10419545,30,2023,openalex,first,Johanna Estefanía Moreta Criollo,,,,,Johanna Estefanía Moreta Criollo
10.5281/zenodo.10419545,30,2023,openalex,middle,Jhoselyn Lourdes Girón Peñaherrera,,,,,Jhoselyn Lourdes Girón Peñaherrera
10.5281/zenodo.10419545,30,2023,openalex,middle,Diego Armando Taco Chisaguano,,,,,Diego Armando Taco Chisaguano
10.5281/zenodo.10419545,30,2023,openalex,last,Mónica Sofía Pallo Sarabia,,,,,Mónica Sofía Pallo Sarabia
10.5281/zenodo.10419560,30,2023,openalex,first,Marilyn Gabriela Acosta Guamán,,,,,Marilyn Gabriela Acosta Guamán
10.5281/zenodo.10419560,30,2023,openalex,middle,Lady Mariela Trávez Corrales,,,,,Lady Mariela Trávez Corrales
10.5281/zenodo.10419560,30,2023,openalex,middle,Javier Estuardo Sánchez Sánchez,,,,,Javier Estuardo Sánchez Sánchez
10.5281/zenodo.10419560,30,2023,openalex,last,Ariel José Romero Fernández,,,,,Ariel José Romero Fernández
10.5281/zenodo.10419571,30,2023,openalex,first,Leslie Dayana Avilés Brito,,,,,Leslie Dayana Avilés Brito
10.5281/zenodo.10419571,30,2023,openalex,middle,Jennifer Dayana Cárdenas Velastegui,,,,,Jennifer Dayana Cárdenas Velastegui
10.5281/zenodo.10419571,30,2023,openalex,middle,Danna Mabel Castro Freire,,,,,Danna Mabel Castro Freire
10.5281/zenodo.10419571,30,2023,openalex,last,Johanna Leticia Ortiz González,,,,,Johanna Leticia Ortiz González
10.5281/zenodo.10419588,30,2023,openalex,first,Diego Andrés Carrillo Rosero,,,,,Diego Andrés Carrillo Rosero
10.5281/zenodo.10419588,30,2023,openalex,middle,Jesús Joel Papa Santi,,,,,Jesús Joel Papa Santi
10.5281/zenodo.10419588,30,2023,openalex,middle,Erika Paola Gavilanes González,,,,,Erika Paola Gavilanes González
10.5281/zenodo.10419588,30,2023,openalex,last,David Fernando Carrillo Rosero,,,,,David Fernando Carrillo Rosero
10.5281/zenodo.10419600,30,2023,openalex,first,José Arturo Molina Ramón,,,,,José Arturo Molina Ramón
10.5281/zenodo.10419600,30,2023,openalex,middle,Gabriela Lizeth Carrera Guanga,,,,,Gabriela Lizeth Carrera Guanga
10.5281/zenodo.10419600,30,2023,openalex,last,Carlos Luis Villalba León,,,,,Carlos Luis Villalba León
10.5281/zenodo.10425545,30,2023,openalex,first,Clara Elisa Pozo Hernández,,,,,Clara Elisa Pozo Hernández
10.5281/zenodo.10425545,30,2023,openalex,middle,Sara Ximena Guerrón Enríquez,,,,,Sara Ximena Guerrón Enríquez
10.5281/zenodo.10425545,30,2023,openalex,last,Paola Estefania Guerrero Moran,,,,,Paola Estefania Guerrero Moran
10.5281/zenodo.10425561,30,2023,openalex,first,Raúl González Salas,,,,,Raúl González Salas
10.5281/zenodo.10425561,30,2023,openalex,middle,Mildre Mercedes Vidal del Río,,,,,Mildre Mercedes Vidal del Río
10.5281/zenodo.10425561,30,2023,openalex,last,Matías Gabriel Jaramillo López,,,,,Matías Gabriel Jaramillo López
10.5281/zenodo.10425570,30,2023,openalex,first,Luz Marina Aguirre Paz,,,,,Luz Marina Aguirre Paz
10.5281/zenodo.10425570,30,2023,openalex,middle,Fausto Alberto Viscaino Naranjo,,,,,Fausto Alberto Viscaino Naranjo
10.5281/zenodo.10425570,30,2023,openalex,last,Angela Karina Bustillos Mallitasig,,,,,Angela Karina Bustillos Mallitasig
10.5281/zenodo.10425594,30,2023,openalex,first,José Arturo Molina Ramón,,,,,José Arturo Molina Ramón
10.5281/zenodo.10425594,30,2023,openalex,middle,Paola Andrea Mena Silva,,,,,Paola Andrea Mena Silva
10.5281/zenodo.10425594,30,2023,openalex,last,Johanna Elizabeth Fiallos Sánchez,,,,,Johanna Elizabeth Fiallos Sánchez
10.5281/zenodo.10425603,30,2023,openalex,first,Laverde Albarracín Diego Mauricio,,,,,Laverde Albarracín Diego Mauricio
10.5281/zenodo.10425603,30,2023,openalex,middle,Gabriela Lizeth Carrera Guanga,,,,,Gabriela Lizeth Carrera Guanga
10.5281/zenodo.10425603,30,2023,openalex,last,Carlos Luis Villalba León,,,,,Carlos Luis Villalba León
10.5281/zenodo.10425616,30,2023,openalex,first,María Cristina López Hidalgo,,,,,María Cristina López Hidalgo
10.5281/zenodo.10425616,30,2023,openalex,middle,María Lorena Merizalde Avilés,,,,,María Lorena Merizalde Avilés
10.5281/zenodo.10425616,30,2023,openalex,last,Iván Patricio Saquicela Rodas,,,,,Iván Patricio Saquicela Rodas
10.5281/zenodo.10425632,30,2023,openalex,first,Paulina Elizabeth Salas Medina,,,,,Paulina Elizabeth Salas Medina
10.5281/zenodo.10425632,30,2023,openalex,middle,María De Los Ángeles García Páez,,,,,María De Los Ángeles García Páez
10.5281/zenodo.10425632,30,2023,openalex,last,Ángela Verónica Paredes Núñez,,,,,Ángela Verónica Paredes Núñez
10.5281/zenodo.10425641,30,2023,openalex,first,Pablo Ermely Espinosa Pico,,,,,Pablo Ermely Espinosa Pico
10.5281/zenodo.10425641,30,2023,openalex,middle,Byron Javier Chulco Lema,,,,,Byron Javier Chulco Lema
10.5281/zenodo.10425641,30,2023,openalex,last,Diego Israel Chuncha Villa,,,,,Diego Israel Chuncha Villa
10.5281/zenodo.10426472,30,2023,openalex,first,Alex Fabián Solano Moreno,,,,,Alex Fabián Solano Moreno
10.5281/zenodo.10426472,30,2023,openalex,middle,Bolívar David Narváez Montenegro,,,,,Bolívar David Narváez Montenegro
10.5281/zenodo.10426472,30,2023,openalex,last,Edison Joselito Naranjo Luzuriaga,,,,,Edison Joselito Naranjo Luzuriaga
10.5281/zenodo.10426474,30,2023,openalex,first,Mildre Mercedes Vidal del Río,,,,,Mildre Mercedes Vidal del Río
10.5281/zenodo.10426474,30,2023,openalex,middle,Raúl González Salas,,,,,Raúl González Salas
10.5281/zenodo.10426474,30,2023,openalex,last,Marcelo Alejandro Jiménez Villa,,,,,Marcelo Alejandro Jiménez Villa
10.5281/zenodo.10426476,30,2023,openalex,first,Diego Israel Chuncha Villa,,,,,Diego Israel Chuncha Villa
10.5281/zenodo.10426476,30,2023,openalex,middle,Byron Javier Chulco Lema,,,,,Byron Javier Chulco Lema
10.5281/zenodo.10426476,30,2023,openalex,last,Pablo Ermely Espinoza Pico,,,,,Pablo Ermely Espinoza Pico
10.5281/zenodo.10426480,30,2023,openalex,first,Marcos Aníbal Lalama Flores,,,,,Marcos Aníbal Lalama Flores
10.5281/zenodo.10426480,30,2023,openalex,middle,Fernando de Jesús Castro Sánchez,,,,,Fernando de Jesús Castro Sánchez
10.5281/zenodo.10426480,30,2023,openalex,last,Marcos Stefano Lalama Gavilánez,,,,,Marcos Stefano Lalama Gavilánez
10.5281/zenodo.10426485,30,2023,openalex,first,Santiago Fernando Fiallos Bonilla,,,,,Santiago Fernando Fiallos Bonilla
10.5281/zenodo.10426485,30,2023,openalex,middle,Andrea Katherine Bucaram Caicedo,,,,,Andrea Katherine Bucaram Caicedo
10.5281/zenodo.10426485,30,2023,openalex,last,Bolívar David Narváez Montenegro,,,,,Bolívar David Narváez Montenegro
10.5281/zenodo.10426488,30,2023,openalex,first,Aníbal Fernando Franco Pérez,,,,,Aníbal Fernando Franco Pérez
10.5281/zenodo.10426488,30,2023,openalex,middle,Adriano Israel Tello Velasteguí,,,,,Adriano Israel Tello Velasteguí
10.5281/zenodo.10426488,30,2023,openalex,last,Manuel Fernando Jaramillo Burgos,,,,,Manuel Fernando Jaramillo Burgos
10.5281/zenodo.10426493,30,2023,openalex,first,Ariel José Romero Fernández,,,,,Ariel José Romero Fernández
10.5281/zenodo.10426493,30,2023,openalex,middle,Iruma Alfonso González,,,,,Iruma Alfonso González
10.5281/zenodo.10426493,30,2023,openalex,last,Gustavo Adolfo Álvarez Gómez,,,,,Gustavo Adolfo Álvarez Gómez
10.5281/zenodo.10426495,30,2023,openalex,first,Marcos Aníbal Lalama Flores,,,,,Marcos Aníbal Lalama Flores
10.5281/zenodo.10426495,30,2023,openalex,middle,Fernando de Jesús Castro Sánchez,,,,,Fernando de Jesús Castro Sánchez
10.5281/zenodo.10426495,30,2023,openalex,last,Marcos Stefano Lalama Gavilánez,,,,,Marcos Stefano Lalama Gavilánez
10.5281/zenodo.10426499,30,2023,openalex,first,Diego Armando Freire Muñoz,,,,,Diego Armando Freire Muñoz
10.5281/zenodo.10426499,30,2023,openalex,middle,Bolívar Javier Llundo Michelena,,,,,Bolívar Javier Llundo Michelena
10.5281/zenodo.10426499,30,2023,openalex,last,Manuel Fernando Jaramillo Burgos,,,,,Manuel Fernando Jaramillo Burgos
10.5281/zenodo.10426503,30,2023,openalex,first,Giovanna Fernanda Vinueza Arroyo,,,,,Giovanna Fernanda Vinueza Arroyo
10.5281/zenodo.10426503,30,2023,openalex,middle,Frantz Dimitri Villamarín Barragán,,,,,Frantz Dimitri Villamarín Barragán
10.5281/zenodo.10426503,30,2023,openalex,last,Carlos Andrés Sáa Lara,,,,,Carlos Andrés Sáa Lara
10.5281/zenodo.10154425,29,2023,openalex,first,"Ros Álvarez, Deinier",,,,,"Ros Álvarez, Deinier"
10.5281/zenodo.10154425,29,2023,openalex,middle,"Chávez Carrillo, Christian Roberto",,,,,"Chávez Carrillo, Christian Roberto"
10.5281/zenodo.10154425,29,2023,openalex,last,"Freire Zavala, Marcia Judith",,,,,"Freire Zavala, Marcia Judith"
10.5281/zenodo.10154425,29,2023,openalex,first,"Ros Álvarez, Deinier",,,,,"Ros Álvarez, Deinier"
10.5281/zenodo.10154425,29,2023,openalex,middle,"Chávez Carrillo, Christian Roberto",,,,,"Chávez Carrillo, Christian Roberto"
10.5281/zenodo.10154425,29,2023,openalex,last,"Freire Zavala, Marcia Judith",,,,,"Freire Zavala, Marcia Judith"
10.5281/zenodo.10154425,29,2023,openalex,first,"Ros Álvarez, Deinier",,,,,"Ros Álvarez, Deinier"
10.5281/zenodo.10154425,29,2023,openalex,middle,"Chávez Carrillo, Christian Roberto",,,,,"Chávez Carrillo, Christian Roberto"
10.5281/zenodo.10154425,29,2023,openalex,last,"Freire Zavala, Marcia Judith",,,,,"Freire Zavala, Marcia Judith"
10.5281/zenodo.10162472,29,2023,openalex,first,"Dávila Castillo, Marcelo Raúl",,,,,"Dávila Castillo, Marcelo Raúl"
10.5281/zenodo.10162472,29,2023,openalex,middle,"Méndez Cabrita, Carmen Marina",,,,,"Méndez Cabrita, Carmen Marina"
10.5281/zenodo.10162472,29,2023,openalex,last,"Santander Moreno, Jessica Johanna",,,,,"Santander Moreno, Jessica Johanna"
10.5281/zenodo.10162485,29,2023,openalex,first,"Edmundo Enrique, Pino Andrade",,,,,"Edmundo Enrique, Pino Andrade"
10.5281/zenodo.10162485,29,2023,openalex,middle,"Paola Anahí, Coello Calle",,,,,"Paola Anahí, Coello Calle"
10.5281/zenodo.10162485,29,2023,openalex,last,"Alison Estefanía, Rea Reinoso",,,,,"Alison Estefanía, Rea Reinoso"
10.5281/zenodo.10162489,29,2023,openalex,first,"Iglesias Quintana, Janneth Ximena",,,,,"Iglesias Quintana, Janneth Ximena"
10.5281/zenodo.10162489,29,2023,openalex,middle,"Jiménez Iglesias, Elvis Adrián",,,,,"Jiménez Iglesias, Elvis Adrián"
10.5281/zenodo.10162489,29,2023,openalex,middle,"Zúñiga Orozco, Jairo Alexander",,,,,"Zúñiga Orozco, Jairo Alexander"
10.5281/zenodo.10162489,29,2023,openalex,last,"Silva Pallo, Byron Alejandro",,,,,"Silva Pallo, Byron Alejandro"
10.5281/zenodo.10162499,29,2023,openalex,first,"Coello Avilés, Esther Maricela",,,,,"Coello Avilés, Esther Maricela"
10.5281/zenodo.10162499,29,2023,openalex,middle,"Troya Terranova, Katherine Tatiana",,,,,"Troya Terranova, Katherine Tatiana"
10.5281/zenodo.10162499,29,2023,openalex,last,"Bedón Troya, Eduardo Ángel",,,,,"Bedón Troya, Eduardo Ángel"
10.5281/zenodo.10162505,29,2023,openalex,first,"Pino Andrade, Edmundo Enrique",,,,,"Pino Andrade, Edmundo Enrique"
10.5281/zenodo.10162505,29,2023,openalex,middle,"Gómez Proaño, Tirsa Salome",,,,,"Gómez Proaño, Tirsa Salome"
10.5281/zenodo.10162505,29,2023,openalex,last,"Rojas Cárdenas, Juan Alberto",,,,,"Rojas Cárdenas, Juan Alberto"
10.5281/zenodo.10162509,29,2023,openalex,first,"Sandoval Malquin, Danny Mauricio",,,,,"Sandoval Malquin, Danny Mauricio"
10.5281/zenodo.10162509,29,2023,openalex,middle,"Cacuango Andrango, Myriam Alexandra",,,,,"Cacuango Andrango, Myriam Alexandra"
10.5281/zenodo.10162509,29,2023,openalex,last,"Vivero García, Alex Omar",,,,,"Vivero García, Alex Omar"
10.5281/zenodo.10162523,29,2023,openalex,first,"Mosquera Endara, Mónica Del Roció",,,,,"Mosquera Endara, Mónica Del Roció"
10.5281/zenodo.10162523,29,2023,openalex,middle,"Banda Paredes, Cristian Patricio",,,,,"Banda Paredes, Cristian Patricio"
10.5281/zenodo.10162523,29,2023,openalex,middle,"Calderón Velásquez, María José",,,,,"Calderón Velásquez, María José"
10.5281/zenodo.10162523,29,2023,openalex,last,"Jácome Merino, Óscar Gonzalo",,,,,"Jácome Merino, Óscar Gonzalo"
10.5281/zenodo.10162382,29,2023,openalex,first,"Troya Terranova, Katherine Tatiana",,,,,"Troya Terranova, Katherine Tatiana"
10.5281/zenodo.10162382,29,2023,openalex,middle,"Solis Chang, Sayne Thaymy",,,,,"Solis Chang, Sayne Thaymy"
10.5281/zenodo.10162382,29,2023,openalex,last,"Vega Obaco, Bryan Paul",,,,,"Vega Obaco, Bryan Paul"
10.5281/zenodo.10162413,29,2023,openalex,first,"Barcos Arias, Ignacio Fernando",,,,,"Barcos Arias, Ignacio Fernando"
10.5281/zenodo.10162413,29,2023,openalex,middle,"Morejón Vásquez, Karla Mercedes",,,,,"Morejón Vásquez, Karla Mercedes"
10.5281/zenodo.10162413,29,2023,openalex,last,"Cruz Piza, Iyo Alexis",,,,,"Cruz Piza, Iyo Alexis"
10.5281/zenodo.10162424,29,2023,openalex,first,"Puetate Paucar, Jairo Mauricio",,,,,"Puetate Paucar, Jairo Mauricio"
10.5281/zenodo.10162424,29,2023,openalex,middle,"Coka Flores, Diego Fernando",,,,,"Coka Flores, Diego Fernando"
10.5281/zenodo.10162424,29,2023,openalex,last,"Portilla Paguay, Rene Estalin",,,,,"Portilla Paguay, Rene Estalin"
10.5281/zenodo.10162481,29,2023,openalex,first,"Acurio Hidalgo, Germán Fabricio",,,,,"Acurio Hidalgo, Germán Fabricio"
10.5281/zenodo.10162481,29,2023,openalex,middle,"Maldonado Cando, José Luis",,,,,"Maldonado Cando, José Luis"
10.5281/zenodo.10162481,29,2023,openalex,middle,"Poso Vélez, Esteven Antonio",,,,,"Poso Vélez, Esteven Antonio"
10.5281/zenodo.10162481,29,2023,openalex,last,"Loayza Zambrano, Genesis Ariana",,,,,"Loayza Zambrano, Genesis Ariana"
10.5281/zenodo.10162491,29,2023,openalex,first,"Haro Terán, Lilian Fabiola",,,,,"Haro Terán, Lilian Fabiola"
